1 	 0.0 	 0.00 
2 	 0.0 	 0.00 
3 	 0.0 	 0.00 
4 	 0.0 	 0.00 
5 	 0.0 	 0.00 
6 	 0.0 	 0.00 
7 	 0.0 	 0.00 
8 	 0.0 	 0.00 
9 	 0.0 	 0.00 
10 	 0.0 	 0.00 
11 	 0.0 	 0.00 
12 	 0.0 	 0.00 
13 	 0.0 	 0.00 
14 	 0.0 	 0.00 
15 	 0.0 	 0.00 
16 	 0.0 	 0.00 
17 	 0.0 	 0.00 
18 	 0.0 	 0.02 
19 	 0.0 	 0.00 
20 	 0.0 	 0.00 
21 	 0.0 	 0.00 
22 	 0.0 	 0.00 
23 	 0.0 	 0.00 
24 	 0.0 	 0.00 
25 	 0.0 	 0.00 
26 	 0.0 	 0.00 
27 	 0.0 	 0.00 
28 	 0.0 	 0.00 
29 	 0.0 	 0.00 
30 	 0.0 	 0.00 
31 	 0.0 	 0.00 
32 	 0.0 	 0.00 
33 	 0.0 	 0.00 
34 	 0.0 	 0.00 
35 	 0.0 	 0.00 
36 	 0.0 	 0.00 
37 	 0.0 	 0.00 
38 	 0.0 	 0.00 
39 	 0.0 	 0.00 
40 	 0.0 	 0.00 
41 	 0.0 	 0.00 
42 	 0.0 	 0.00 
43 	 0.0 	 0.00 
44 	 0.0 	 0.00 
45 	 0.0 	 0.00 
46 	 0.0 	 0.00 
47 	 0.0 	 0.00 
48 	 0.0 	 0.17 
49 	 0.0 	 0.00 
50 	 0.0 	 0.00 
51 	 0.0 	 0.00 
52 	 0.0 	 0.00 
53 	 0.0 	 0.00 
54 	 0.0 	 0.00 
55 	 0.0 	 0.00 
56 	 0.0 	 0.00 
57 	 0.0 	 0.00 
58 	 0.0 	 0.00 
59 	 0.0 	 0.00 
60 	 0.0 	 0.41 
61 	 0.0 	 0.28 
62 	 0.0 	 0.38 
63 	 0.0 	 0.44 
64 	 0.0 	 0.40 
65 	 0.0 	 0.00 
66 	 0.0 	 0.00 
67 	 0.0 	 0.00 
68 	 0.0 	 0.00 
69 	 0.0 	 0.00 
70 	 0.0 	 0.00 
71 	 0.0 	 0.00 
72 	 0.0 	 0.00 
73 	 0.0 	 0.00 
74 	 0.0 	 0.00 
75 	 0.0 	 0.00 
76 	 0.0 	 0.00 
77 	 0.0 	 0.00 
78 	 0.0 	 0.00 
79 	 0.0 	 0.12 
80 	 0.0 	 0.04 
81 	 0.0 	 0.00 
82 	 0.0 	 0.00 
83 	 0.0 	 0.00 
84 	 0.0 	 0.00 
85 	 0.0 	 0.00 
86 	 0.0 	 0.00 
87 	 0.0 	 0.00 
88 	 0.0 	 0.14 
89 	 0.0 	 0.00 
90 	 0.0 	 0.24 
91 	 0.0 	 0.30 
92 	 0.0 	 0.32 
93 	 0.0 	 0.43 
94 	 0.0 	 0.44 
95 	 0.0 	 0.33 
96 	 0.0 	 0.29 
97 	 0.0 	 0.23 
98 	 0.0 	 0.13 
99 	 0.0 	 0.14 
100 	 0.0 	 0.14 
101 	 0.0 	 0.00 
102 	 0.0 	 0.00 
103 	 0.0 	 0.00 
104 	 0.0 	 0.15 
105 	 0.0 	 0.40 
106 	 0.0 	 0.35 
107 	 0.0 	 0.38 
108 	 0.0 	 0.33 
109 	 0.0 	 0.19 
110 	 0.0 	 0.11 
111 	 0.0 	 0.06 
112 	 0.0 	 0.04 
113 	 0.0 	 0.01 
114 	 0.0 	 0.03 
115 	 0.0 	 0.01 
116 	 0.0 	 0.00 
117 	 0.0 	 0.02 
118 	 0.0 	 0.04 
119 	 0.0 	 0.03 
120 	 0.0 	 0.03 
121 	 0.0 	 0.04 
122 	 0.0 	 0.09 
123 	 0.0 	 0.21 
124 	 0.0 	 0.43 
125 	 0.0 	 0.45 
126 	 0.0 	 0.46 
127 	 0.0 	 0.33 
128 	 0.0 	 0.49 
129 	 0.0 	 0.38 
130 	 0.0 	 0.33 
131 	 0.0 	 0.36 
132 	 0.0 	 0.47 
133 	 0.0 	 0.56 
134 	 0.0 	 0.38 
135 	 0.0 	 0.33 
136 	 0.0 	 0.25 
137 	 0.0 	 0.19 
138 	 0.0 	 0.07 
139 	 0.0 	 0.08 
140 	 0.0 	 0.09 
141 	 0.0 	 0.07 
142 	 0.0 	 0.04 
143 	 0.0 	 0.03 
144 	 0.0 	 0.05 
145 	 0.0 	 0.05 
146 	 0.0 	 0.03 
147 	 0.0 	 0.06 
148 	 0.0 	 0.04 
149 	 0.0 	 0.01 
150 	 0.0 	 0.00 
151 	 0.0 	 0.00 
152 	 0.0 	 0.00 
153 	 0.0 	 0.00 
154 	 0.0 	 0.00 
155 	 0.0 	 0.38 
156 	 0.0 	 0.00 
157 	 0.0 	 0.00 
158 	 0.0 	 0.00 
159 	 0.0 	 0.01 
160 	 0.0 	 0.28 
161 	 0.0 	 0.51 
162 	 0.0 	 0.21 
163 	 0.0 	 0.39 
164 	 0.0 	 0.15 
165 	 0.0 	 0.11 
166 	 0.0 	 0.10 
167 	 0.0 	 0.02 
168 	 0.0 	 0.00 
169 	 0.0 	 0.30 
170 	 0.0 	 0.28 
171 	 0.0 	 0.06 
172 	 0.0 	 0.05 
173 	 0.0 	 0.04 
174 	 0.0 	 0.02 
175 	 0.0 	 0.03 
176 	 0.0 	 0.02 
177 	 0.0 	 0.04 
178 	 0.0 	 0.02 
179 	 0.0 	 0.05 
180 	 0.0 	 0.03 
181 	 0.0 	 0.03 
182 	 0.0 	 0.03 
183 	 0.0 	 0.03 
184 	 0.0 	 0.05 
185 	 0.0 	 0.05 
186 	 0.0 	 0.06 
187 	 0.0 	 0.08 
188 	 0.0 	 0.01 
189 	 0.0 	 0.01 
190 	 0.0 	 0.00 
191 	 0.0 	 0.01 
192 	 0.0 	 0.00 
193 	 0.0 	 0.00 
194 	 0.0 	 0.00 
195 	 0.0 	 0.00 
196 	 0.0 	 0.00 
197 	 0.0 	 0.00 
198 	 0.0 	 0.26 
199 	 0.0 	 0.18 
200 	 0.0 	 0.21 
201 	 0.0 	 0.32 
202 	 0.0 	 0.40 
203 	 0.0 	 0.45 
204 	 0.0 	 0.43 
205 	 0.0 	 0.27 
206 	 0.0 	 0.18 
207 	 0.0 	 0.14 
208 	 0.0 	 0.07 
209 	 0.0 	 0.08 
210 	 0.0 	 0.10 
211 	 0.0 	 0.11 
212 	 0.0 	 0.07 
213 	 0.0 	 0.06 
214 	 0.0 	 0.00 
215 	 0.0 	 0.00 
216 	 0.0 	 0.00 
217 	 0.0 	 0.00 
218 	 0.0 	 0.00 
219 	 0.0 	 0.00 
220 	 0.0 	 0.00 
221 	 0.0 	 0.00 
222 	 0.0 	 0.00 
223 	 0.0 	 0.00 
224 	 0.0 	 0.00 
225 	 0.0 	 0.00 
226 	 0.0 	 0.00 
227 	 0.0 	 0.00 
228 	 0.0 	 0.00 
229 	 0.0 	 0.00 
230 	 0.0 	 0.00 
231 	 0.0 	 0.19 
232 	 0.0 	 0.68 
233 	 0.0 	 0.30 
234 	 0.0 	 0.45 
235 	 0.0 	 0.41 
236 	 0.0 	 0.29 
237 	 0.0 	 0.18 
238 	 0.0 	 0.14 
239 	 0.0 	 0.12 
240 	 0.0 	 0.09 
241 	 0.0 	 0.09 
242 	 0.0 	 0.09 
243 	 0.0 	 0.10 
244 	 0.0 	 0.09 
245 	 0.0 	 0.09 
246 	 0.0 	 0.17 
247 	 0.0 	 0.22 
248 	 0.0 	 0.44 
249 	 0.0 	 0.43 
250 	 0.0 	 0.47 
251 	 0.0 	 0.40 
252 	 0.0 	 0.44 
253 	 0.0 	 0.52 
254 	 0.0 	 0.61 
255 	 0.0 	 0.29 
256 	 0.0 	 0.44 
257 	 0.0 	 0.33 
258 	 0.0 	 0.27 
259 	 0.0 	 0.19 
260 	 0.0 	 0.10 
261 	 0.0 	 0.06 
262 	 0.0 	 0.12 
263 	 0.0 	 0.07 
264 	 0.0 	 0.07 
265 	 0.0 	 0.01 
266 	 0.0 	 0.01 
267 	 0.0 	 0.01 
268 	 0.0 	 0.01 
269 	 0.0 	 0.01 
270 	 0.0 	 0.01 
271 	 0.0 	 0.01 
272 	 0.0 	 0.00 
273 	 0.0 	 0.00 
274 	 0.0 	 0.03 
275 	 0.0 	 0.02 
276 	 0.0 	 0.05 
277 	 0.0 	 0.06 
278 	 0.0 	 0.07 
279 	 0.0 	 0.06 
280 	 0.0 	 0.07 
281 	 0.0 	 0.06 
282 	 0.0 	 0.06 
283 	 0.0 	 0.08 
284 	 0.0 	 0.04 
285 	 0.0 	 0.02 
286 	 0.0 	 0.08 
287 	 0.0 	 0.20 
288 	 0.0 	 0.31 
289 	 0.0 	 0.42 
290 	 0.0 	 0.50 
291 	 0.0 	 0.39 
292 	 0.0 	 0.46 
293 	 0.0 	 0.46 
294 	 0.0 	 0.56 
295 	 0.0 	 0.41 
296 	 0.0 	 0.19 
297 	 0.0 	 0.41 
298 	 0.0 	 0.39 
299 	 0.0 	 0.36 
300 	 0.0 	 0.29 
301 	 0.0 	 0.38 
302 	 0.0 	 0.42 
303 	 0.0 	 0.21 
304 	 0.0 	 0.13 
305 	 0.0 	 0.13 
306 	 0.0 	 0.13 
307 	 0.0 	 0.07 
308 	 0.0 	 0.04 
309 	 0.0 	 0.05 
310 	 0.0 	 0.04 
311 	 0.0 	 0.02 
312 	 0.0 	 0.02 
313 	 0.0 	 0.06 
314 	 0.0 	 0.07 
315 	 0.0 	 0.14 
316 	 0.0 	 0.28 
317 	 0.0 	 0.31 
318 	 0.0 	 0.25 
319 	 0.0 	 0.20 
320 	 0.0 	 0.12 
321 	 0.0 	 0.13 
322 	 0.0 	 0.06 
323 	 0.0 	 0.06 
324 	 0.0 	 0.04 
325 	 0.0 	 0.02 
326 	 0.0 	 0.01 
327 	 0.0 	 0.03 
328 	 0.0 	 0.01 
329 	 0.0 	 0.03 
330 	 0.0 	 0.02 
331 	 0.0 	 0.01 
332 	 0.0 	 0.02 
333 	 0.0 	 0.01 
334 	 0.0 	 0.01 
335 	 0.0 	 0.01 
336 	 0.0 	 0.05 
337 	 0.0 	 0.02 
338 	 0.0 	 0.05 
339 	 0.0 	 0.10 
340 	 0.0 	 0.15 
341 	 0.0 	 0.11 
342 	 0.0 	 0.07 
343 	 0.0 	 0.02 
344 	 0.0 	 0.01 
345 	 0.0 	 0.00 
346 	 0.0 	 0.02 
347 	 0.0 	 0.01 
348 	 0.0 	 0.04 
349 	 0.0 	 0.00 
350 	 0.0 	 0.00 
351 	 0.0 	 0.00 
352 	 0.0 	 0.00 
353 	 0.0 	 0.00 
354 	 0.0 	 0.00 
355 	 0.0 	 0.28 
356 	 0.0 	 0.04 
357 	 0.0 	 0.40 
358 	 0.0 	 0.39 
359 	 0.0 	 0.48 
360 	 0.0 	 0.00 
361 	 0.0 	 0.00 
362 	 0.0 	 0.00 
363 	 0.0 	 0.19 
364 	 0.0 	 0.35 
365 	 0.0 	 0.50 
366 	 0.0 	 0.00 
367 	 0.0 	 0.00 
368 	 0.0 	 0.00 
369 	 0.0 	 0.00 
370 	 0.0 	 0.00 
371 	 0.0 	 0.11 
372 	 0.0 	 0.64 
373 	 0.0 	 0.40 
374 	 0.0 	 0.39 
375 	 0.0 	 0.53 
376 	 0.0 	 3.37 
377 	 0.0 	 0.00 
378 	 0.0 	 0.00 
379 	 0.0 	 0.00 
380 	 0.0 	 0.15 
381 	 0.0 	 0.38 
382 	 0.0 	 0.36 
383 	 0.0 	 0.45 
384 	 0.0 	 0.30 
385 	 0.0 	 0.14 
386 	 0.0 	 0.20 
387 	 0.0 	 0.18 
388 	 0.0 	 0.12 
389 	 0.0 	 0.10 
390 	 0.0 	 0.14 
391 	 0.0 	 0.14 
392 	 0.0 	 0.13 
393 	 0.0 	 0.10 
394 	 0.0 	 0.14 
395 	 0.0 	 0.11 
396 	 0.0 	 0.14 
397 	 0.0 	 0.09 
398 	 0.0 	 0.01 
399 	 0.0 	 0.00 
400 	 0.0 	 0.00 
401 	 0.0 	 0.00 
402 	 0.0 	 0.00 
403 	 0.0 	 0.00 
404 	 0.0 	 0.12 
405 	 0.0 	 0.18 
406 	 0.0 	 0.24 
407 	 0.0 	 0.40 
408 	 0.0 	 0.24 
409 	 0.0 	 0.37 
410 	 0.0 	 0.25 
411 	 0.0 	 0.27 
412 	 0.0 	 0.21 
413 	 0.0 	 0.20 
414 	 0.0 	 0.15 
415 	 0.0 	 0.20 
416 	 0.0 	 0.14 
417 	 0.0 	 0.25 
418 	 0.0 	 0.26 
419 	 0.0 	 0.23 
420 	 0.0 	 0.21 
421 	 0.0 	 0.26 
422 	 0.0 	 0.21 
423 	 0.0 	 0.28 
424 	 0.0 	 0.24 
425 	 0.0 	 0.20 
426 	 0.0 	 0.23 
427 	 0.0 	 0.19 
428 	 0.0 	 0.22 
429 	 0.0 	 0.21 
430 	 0.0 	 0.24 
431 	 0.0 	 0.41 
432 	 0.0 	 0.25 
433 	 0.0 	 0.24 
434 	 0.0 	 0.40 
435 	 0.0 	 0.00 
436 	 0.0 	 0.00 
437 	 0.0 	 0.00 
438 	 0.0 	 0.00 
439 	 0.0 	 0.00 
440 	 0.0 	 0.00 
441 	 0.0 	 0.00 
442 	 0.0 	 0.00 
443 	 0.0 	 0.00 
444 	 0.0 	 0.00 
445 	 0.0 	 0.00 
446 	 0.0 	 0.00 
447 	 0.0 	 0.00 
448 	 0.0 	 0.00 
449 	 0.0 	 0.00 
450 	 0.0 	 0.00 
451 	 0.0 	 0.00 
452 	 0.0 	 0.00 
453 	 0.0 	 0.00 
454 	 0.0 	 0.00 
455 	 0.0 	 0.00 
456 	 0.0 	 0.13 
457 	 0.0 	 0.40 
458 	 0.0 	 0.53 
459 	 0.0 	 0.50 
460 	 0.0 	 0.49 
461 	 0.0 	 0.53 
462 	 0.0 	 0.45 
463 	 0.0 	 0.30 
464 	 0.0 	 0.23 
465 	 0.0 	 0.29 
466 	 0.0 	 0.27 
467 	 0.0 	 0.22 
468 	 0.0 	 0.22 
469 	 0.0 	 0.20 
470 	 0.0 	 0.20 
471 	 0.0 	 0.18 
472 	 0.0 	 0.19 
473 	 0.0 	 0.18 
474 	 0.0 	 0.20 
475 	 0.0 	 0.16 
476 	 0.0 	 0.17 
477 	 0.0 	 0.35 
478 	 0.0 	 0.42 
479 	 0.0 	 0.36 
480 	 0.0 	 0.20 
481 	 0.0 	 0.17 
482 	 0.0 	 0.17 
483 	 0.0 	 0.28 
484 	 0.0 	 0.21 
485 	 0.0 	 0.29 
486 	 0.0 	 0.00 
487 	 0.0 	 0.00 
488 	 0.0 	 0.00 
